71	60	26	
71	62	36	
71	64	7	
71	69	3	
71	74	2	
71	79	2	
71	84	2	
71	89	4	
71	94	9	
71	96	26	
71	97	23	
72	26	20	
72	29	9	
72	33	28	
72	38	28	
72	43	7	
72	46	23	
72	47	12	
72	47	43	
72	49	30	
72	52	46	
72	56	29	
72	59	27	
72	60	20	
72	61	43	
72	64	7	
72	68	4	
72	73	2	
72	78	2	
72	83	2	
72	88	4	
72	93	8	
72	96	13	
72	97	20	
73	26	11	
73	28	8	
73	33	5	
73	38	4	
73	43	5	
73	45	37	
73	46	43	
73	48	13	
73	48	45	
73	52	47	
73	57	27	
73	60	15	
73	60	46	
73	63	44	
73	66	38	
73	71	37	
73	76	39	
73	81	39	
73	86	37	
73	91	34	
73	95	12	
73	96	27	
74	9	13	
74	11	9	
74	12	11	
74	13	13	
74	14	16	
74	24	14	
74	26	9	
74	29	26	
74	34	28	
74	39	28	
74	44	27	
74	45	27	
74	46	29	
74	48	9	
74	49	14	
74	50	27	
74	55	27	
74	60	12	
74	60	22	
74	63	45	
74	67	5	
74	72	3	
74	77	2	
74	82	2	
74	87	4	
74	92	7	
74	95	12	
74	96	25	
75	7	13	
75	8	15	
75	10	8	
75	12	8	
75	14	8	
75	16	9	
75	17	12	
75	18	14	
75	23	16	
75	25	21	
75	29	27	
75	34	29	
75	39	29	
75	43	36	
75	44	32	
75	45	44	
75	48	25	
75	49	22	
75	50	17	
75	54	26	
75	59	24	
75	60	20	
75	63	8	
75	66	42	
75	71	37	
75	76	38	
75	81	38	
75	86	37	
75	91	33	
75	95	13	
75	96	20	
76	5	15	
76	7	8	
76	9	19	
76	13	20	
76	17	7	
76	19	11	
76	20	15	
76	21	17	
76	23	11	
76	25	23	
76	30	28	
76	35	29	
76	40	30	
76	43	34	
76	44	43	
76	49	8	
76	50	20	
76	51	16	
76	55	50	
76	60	12	
76	60	22	
76	64	7	
76	67	40	
76	72	3	
76	77	3	
76	82	3	
76	87	4	
76	92	8	
76	95	13	
76	96	20	
77	5	8	
77	7	7	
77	11	21	
77	16	6	
77	19	8	
77	22	9	
77	25	23	
77	30	4	
77	35	2	
77	40	3	
77	42	36	
77	44	44	
77	49	7	
77	51	12	
77	51	50	
77	56	50	
77	59	15	
77	60	21	
77	64	7	
77	67	41	
77	71	37	
77	76	37	
77	81	37	
77	86	36	
77	91	32	
77	94	28	
77	96	19	
78	4	15	
78	7	21	
78	12	22	
78	17	21	
78	22	21	
78	27	26	
78	32	29	
78	37	30	
78	42	32	
78	43	3	
78	47	5	
78	51	19	
78	52	15	
78	54	50	
78	57	12	
78	58	14	
78	60	7	
78	61	49	
78	66	44	
78	69	38	
78	74	36	
78	79	37	
78	84	36	
78	89	33	
78	93	12	
78	95	18	
79	3	11	
79	4	19	
79	9	23	
79	14	23	
79	19	22	
79	24	23	
79	29	4	
79	34	2	
79	39	2	
79	42	36	
79	44	3	
79	48	49	
79	52	17	
79	53	16	
79	54	24	
79	55	24	
79	56	51	
79	58	24	
79	60	20	
79	63	48	
79	67	43	
79	70	36	
79	75	36	
79	80	36	
79	85	35	
79	90	32	
79	93	28	
79	95	19	
80	3	9	
80	5	21	
80	10	23	
80	15	23	
80	20	22	
80	25	25	
80	30	29	
80	35	31	
80	40	32	
80	42	40	
80	45	47	
80	50	50	
80	53	8	
80	55	6	
80	57	6	
80	59	18	
80	61	22	
80	66	6	
80	69	5	
80	73	5	
80	78	4	
80	83	5	
80	88	7	
80	92	12	
80	94	18	
81	2	12	
81	4	6	
81	9	3	
81	14	3	
81	19	4	
81	24	6	
81	29	3	
81	34	2	
81	39	2	
81	41	38	
81	44	3	
81	49	6	
81	53	6	
81	55	17	
81	57	51	
81	60	20	
81	63	49	
81	68	6	
81	70	36	
81	75	35	
81	80	35	
81	85	34	
81	90	30	
81	93	16	
82	2	8	
82	2	18	
82	6	23	
82	11	24	
82	16	24	
82	21	23	
82	26	26	
82	31	30	
82	36	31	
82	41	33	
82	42	42	
82	46	4	
82	51	6	
82	54	5	
82	56	24	
82	59	3	
82	61	23	
82	65	47	
82	69	6	
82	72	6	
82	77	6	
82	82	6	
82	87	8	
82	90	11	
82	92	17	
83	2	9	
83	3	6	
83	7	3	
83	12	2	
83	17	3	
83	22	5	
83	27	4	
83	32	2	
83	37	2	
83	41	34	
83	42	43	
83	46	48	
83	51	51	
83	54	23	
83	57	3	
83	59	24	
83	62	3	
83	64	48	
83	68	41	
83	70	6	
83	73	32	
83	78	7	
83	83	7	
83	87	30	
83	90	27	
83	91	25	
84	2	8	
84	4	21	
84	9	2	
84	14	2	
84	19	3	
84	24	5	
84	29	3	
84	34	2	
84	39	2	
84	41	38	
84	44	3	
84	48	50	
84	53	20	
84	55	23	
84	58	3	
84	60	24	
84	63	3	
84	65	3	
84	67	44	
84	69	32	
84	70	29	
84	73	8	
84	77	8	
84	82	8	
84	85	30	
84	88	12	
84	90	15	
84	90	25	
85	2	10	
85	4	22	
85	9	25	
85	14	25	
85	19	24	
85	24	24	
85	29	29	
85	34	30	
85	39	31	
85	41	39	
85	44	46	
85	49	50	
85	53	22	
85	56	3	
85	58	24	
85	61	2	
85	63	25	
85	66	4	
85	67	26	
85	68	27	
85	69	6	
85	69	38	
85	72	8	
85	75	9	
85	78	30	
85	81	9	
85	84	10	
85	86	27	
85	88	23	
85	89	22	
86	2	9	
86	4	4	
86	9	2	
86	14	2	
86	19	3	
86	24	5	
86	29	4	
86	34	2	
86	39	2	
86	41	38	
86	43	45	
86	48	49	
86	52	51	
86	55	19	
86	57	51	
86	60	20	
86	62	49	
86	65	21	
86	67	29	
86	68	34	
86	69	23	
86	71	9	
86	72	27	
86	75	11	
86	77	12	
86	79	29	
86	82	12	
86	84	14	
86	86	14	
86	87	17	
86	88	19	
87	2	8	
87	4	4	
87	8	24	
87	13	25	
87	18	24	
87	23	23	
87	28	27	
87	33	30	
87	38	31	
87	42	35	
87	43	44	
87	48	5	
87	52	22	
87	55	3	
87	57	24	
87	60	2	
87	62	26	
87	65	3	
87	67	20	
87	68	34	
87	69	7	
87	71	11	
87	72	18	
87	73	16	
87	74	14	
87	75	14	
87	76	24	
87	78	13	
87	79	26	
87	81	15	
87	82	26	
87	84	15	
87	84	25	
87	86	18	
88	2	7	
88	4	5	
88	8	24	
88	13	25	
88	18	24	
88	23	23	
88	28	27	
88	33	29	
88	38	30	
88	42	34	
88	43	43	
88	48	6	
88	51	50	
88	54	19	
88	56	50	
88	59	20	
88	61	49	
88	64	20	
88	66	30	
88	68	5	
88	68	41	
88	70	18	
88	73	17	
88	75	19	
88	76	22	
88	77	24	
88	79	16	
88	80	17	
88	81	18	
88	82	20	
89	2	9	
89	3	6	
89	7	3	
89	12	2	
89	17	3	
89	22	5	
89	27	6	
89	32	4	
89	37	3	
89	42	4	
89	43	4	
89	45	46	
89	50	21	
89	52	19	
89	54	50	
89	57	20	
89	59	50	
89	62	20	
89	64	47	
89	66	45	
89	68	6	
89	69	16	
90	2	10	
90	3	7	
90	7	23	
90	12	24	
90	17	24	
90	22	21	
90	27	25	
90	32	28	
90	37	29	
90	42	29	
90	43	37	
90	44	44	
90	48	48	
90	50	25	
90	52	49	
90	55	19	
90	57	49	
90	60	20	
90	62	48	
90	65	19	
90	67	18	
90	67	42	
90	69	12	
91	2	15	
91	5	21	
91	10	24	
91	15	24	
91	20	22	
91	24	21	
91	28	7	
91	33	4	
91	38	4	
91	43	5	
91	44	27	
91	45	26	
91	46	27	
91	47	27	
91	49	8	
91	50	26	
91	53	5	
91	55	25	
91	58	3	
91	60	26	
91	63	3	
91	65	19	
91	66	43	
91	68	7	
92	2	11	
92	3	18	
92	7	22	
92	12	24	
92	17	23	
92	22	20	
92	25	19	
92	28	24	
92	32	27	
92	37	27	
92	42	26	
92	44	37	
92	45	42	
92	47	22	
92	49	10	
92	50	9	
92	51	8	
92	52	16	
92	54	48	
92	57	19	
92	59	48	
92	62	19	
92	64	31	
92	66	34	
92	67	16	
93	3	9	
93	4	8	
93	8	22	
93	13	23	
93	18	22	
93	22	19	
93	24	14	
93	25	17	
93	26	19	
93	28	22	
93	33	6	
93	37	27	
93	42	6	
93	45	9	
93	45	41	
93	47	10	
93	47	44	
93	48	45	
93	51	28	
93	52	47	
93	54	27	
93	57	4	
93	59	27	
93	61	46	
93	64	4	
93	65	35	
93	67	7	
94	3	12	
94	5	8	
94	9	22	
94	14	22	
94	19	20	
94	22	13	
94	27	15	
94	28	17	
94	30	9	
94	33	7	
94	36	25	
94	39	7	
94	42	24	
94	45	11	
94	46	16	
94	46	40	
94	47	43	
94	50	30	
94	53	10	
94	54	28	
94	56	28	
94	59	4	
94	61	4	
94	62	44	
94	64	33	
94	65	17	
94	67	14	
95	5	10	
95	7	19	
95	11	22	
95	16	21	
95	19	19	
95	21	13	
95	29	19	
95	30	20	
95	32	11	
95	34	24	
95	38	24	
95	41	23	
95	44	11	
95	45	13	
95	47	39	
95	48	41	
95	51	30	
95	54	8	
95	55	7	
95	56	29	
95	58	5	
95	59	44	
95	61	32	
95	62	40	
95	63	39	
95	66	8	
96	5	12	
96	6	15	
96	8	19	
96	12	6	
96	15	20	
96	18	9	
96	19	16	
96	31	16	
96	32	18	
96	34	10	
96	36	9	
96	37	22	
96	39	11	
96	41	11	
96	42	15	
96	43	17	
96	49	41	
96	50	42	
96	52	33	
96	54	42	
96	55	43	
96	56	31	
96	57	31	
96	58	42	
96	59	43	
96	60	39	
96	61	36	
96	62	37	
96	64	14	
96	66	11	
97	8	11	
97	9	16	
97	11	8	
97	13	19	
97	15	19	
97	17	12	
97	18	14	
97	34	15	
97	35	17	
97	36	18	
97	37	19	
97	38	20	
97	40	13	
97	41	17	
97	52	37	
97	53	39	
97	54	40	
97	55	41	
97	56	41	
97	57	37	
97	58	13	
97	58	41	
97	59	35	
97	60	11	
97	61	11	
97	62	12	
97	64	9	
98	10	11	
98	11	13	
98	12	14	
98	13	15	
98	14	16	
98	16	12	
98	16	15	
